"level_id","n_clusters","cluster_size","icc","mu","model_type","n_reps","var_delta","bias_delta","mse_delta","ci_coverage","conv_rate","tau","mean_outcome"
180,100,500,0.15,-3.34563464615371,"log",100,0.0099721326108583,0.00306824294096016,0.00988182539949447,0.92,1,0.420084025208403,0.0384883626567714
181,10,10,0.2,-3.34563464615371,"log",100,105.291179684934,3.06708440688704,113.553717099502,0.978260869565217,0.206521739130435,0.5,0.0399297089813696
182,26,10,0.2,-3.34563464615371,"log",100,5.24742765413035,0.212130416884604,5.23995269135668,0.92,0.46,0.5,0.0399297089813696
183,76,10,0.2,-3.34563464615371,"log",100,0.088863467163804,0.0309703303353249,0.0889339938532451,0.96,0.67,0.5,0.0399297089813696
184,100,10,0.2,-3.34563464615371,"log",100,0.116437871765575,0.0347180278927785,0.116478834508683,0.94,0.76,0.5,0.0399297089813696
185,10,20,0.2,-3.34563464615371,"log",100,8.32869543304762,0.465130398049728,8.46091348354006,0.94949494949495,0.393939393939394,0.5,0.0399297089813696
186,26,20,0.2,-3.34563464615371,"log",100,0.21802563687762,-0.123433020049791,0.231081090947456,0.9,0.67,0.5,0.0399297089813696
187,76,20,0.2,-3.34563464615371,"log",100,0.0714849611795889,-0.0147956393891443,0.0709890225127266,0.94,0.85,0.5,0.0399297089813696
188,100,20,0.2,-3.34563464615371,"log",100,0.0470785070479097,0.0222596406693949,0.0471032135801612,0.91,0.91,0.5,0.0399297089813696
189,10,50,0.2,-3.34563464615371,"log",100,0.201174324925802,0.0425204796837889,0.200970572869083,0.92,0.57,0.5,0.0399297089813696
190,26,50,0.2,-3.34563464615371,"log",100,0.112634689063163,-0.0465915109760061,0.113679111067559,0.78,0.75,0.5,0.0399297089813696
191,76,50,0.2,-3.34563464615371,"log",100,0.0343448546629409,-0.0173526689819401,0.0343025212371083,0.8,0.83,0.5,0.0399297089813696
192,100,50,0.2,-3.34563464615371,"log",100,0.0309312262378023,0.0256724058068279,0.0312809863953348,0.76,0.8,0.5,0.0399297089813696
193,10,100,0.2,-3.34563464615371,"log",100,0.19228939204895,0.0439228397415908,0.192295713979426,0.92,0.85,0.5,0.0399297089813696
194,26,100,0.2,-3.34563464615371,"log",100,0.0975645845739385,-0.0381754953841411,0.0980463071760237,0.9,0.98,0.5,0.0399297089813696
195,76,100,0.2,-3.34563464615371,"log",100,0.0205082260932864,0.0252636111810963,0.0209413938822631,0.94,1,0.5,0.0399297089813696
196,100,100,0.2,-3.34563464615371,"log",100,0.0141331306270732,0.0170645352542115,0.0142829976842447,0.96,1,0.5,0.0399297089813696
197,10,500,0.2,-3.34563464615371,"log",100,0.114419102944157,-0.0727409745689444,0.118566161295955,0.87,0.99,0.5,0.0399297089813696
198,26,500,0.2,-3.34563464615371,"log",100,0.044905893469852,-0.00570446756033128,0.0444893754853004,0.9,1,0.5,0.0399297089813696
199,76,500,0.2,-3.34563464615371,"log",100,0.0134709679097655,-0.0152161280559095,0.0135677887836817,0.96,1,0.5,0.0399297089813696
200,100,500,0.2,-3.34563464615371,"log",100,0.0112965554410977,-0.000230997449318499,0.0111836432465083,0.97,1,0.5,0.0399297089813696
201,10,10,0.01,-3.19553701875343,"log",100,71.3194560844036,2.59751659493068,77.3158174286659,0.957894736842105,0.157894736842105,0.100503781525921,0.0411518451314907
202,26,10,0.01,-3.19553701875343,"log",100,0.432260213776309,0.105677597604485,0.439061703626145,0.94949494949495,0.404040404040404,0.100503781525921,0.0411518451314907
203,76,10,0.01,-3.19553701875343,"log",100,0.120161166127706,0.0610401216583446,0.122673313426966,0.919191919191919,0.414141414141414,0.100503781525921,0.0411518451314907
204,100,10,0.01,-3.19553701875343,"log",100,0.0887416618964707,0.00945287663408145,0.0879436021541651,0.92,0.5,0.100503781525921,0.0411518451314907
205,10,20,0.01,-3.19553701875343,"log",100,4.39355444947301,0.306468955953379,4.4430983325627,1,0.272727272727273,0.100503781525921,0.0411518451314907
206,26,20,0.01,-3.19553701875343,"log",100,0.174355599859462,0.019504607831226,0.172992473587518,0.97,0.43,0.100503781525921,0.0411518451314907
207,76,20,0.01,-3.19553701875343,"log",100,0.0463524591110806,-0.00176464131344367,0.0458920484789349,0.97,0.41,0.100503781525921,0.0411518451314907
208,100,20,0.01,-3.19553701875343,"log",100,0.0411489746394902,0.000401174391322851,0.0407376458339875,0.94,0.44,0.100503781525921,0.0411518451314907
209,10,50,0.01,-3.19553701875343,"log",100,0.188087699704966,0.0537650252839186,0.189097500651697,0.94,0.25,0.100503781525921,0.0411518451314907
210,26,50,0.01,-3.19553701875343,"log",100,0.0667609463262268,0.00581176926241727,0.0661271135249241,0.93,0.33,0.100503781525921,0.0411518451314907
211,76,50,0.01,-3.19553701875343,"log",100,0.026075792936651,0.0163943821546801,0.0260838107735182,0.94,0.48,0.100503781525921,0.0411518451314907
212,100,50,0.01,-3.19553701875343,"log",100,0.0124131917797476,0.0213305232737408,0.0127440510850817,0.98,0.45,0.100503781525921,0.0411518451314907
213,10,100,0.01,-3.19553701875343,"log",100,0.0898851336600192,-0.00637920648299,0.0890269765987716,0.94,0.22,0.100503781525921,0.0411518451314907
214,26,100,0.01,-3.19553701875343,"log",100,0.031476501568735,-0.0268847680799353,0.0318845273077595,0.93,0.41,0.100503781525921,0.0411518451314907
215,76,100,0.01,-3.19553701875343,"log",100,0.0103808582994277,0.000902289293416098,0.0102778638424024,0.95,0.53,0.100503781525921,0.0411518451314907
216,100,100,0.01,-3.19553701875343,"log",100,0.00814392805844121,-0.0209261296778206,0.00850039168114976,0.93,0.56,0.100503781525921,0.0411518451314907
217,10,500,0.01,-3.19553701875343,"log",100,0.0197510794649383,0.00555062152537742,0.0195843780696069,0.93,0.53,0.100503781525921,0.0411518451314907
218,26,500,0.01,-3.19553701875343,"log",100,0.00654617962764056,0.00838958929433779,0.00655110303989182,0.94,0.69,0.100503781525921,0.0411518451314907
219,76,500,0.01,-3.19553701875343,"log",100,0.00233571108223927,0.00261886160627975,0.00231921240752972,0.97,0.95,0.100503781525921,0.0411518451314907
220,100,500,0.01,-3.19553701875343,"log",100,0.00180074546986569,-0.00478674021488691,0.00180565089705185,0.97,0.93,0.100503781525921,0.0411518451314907
221,10,10,0.05,-3.19553701875343,"log",100,66.5545350839072,3.07287735515538,75.2576154894683,0.977777777777778,0.177777777777778,0.229415733870562,0.0420363218161967
222,26,10,0.05,-3.19553701875343,"log",100,0.437507192242156,0.0317915487576576,0.434053535710055,0.938775510204082,0.408163265306122,0.229415733870562,0.0420363218161967
223,76,10,0.05,-3.19553701875343,"log",100,0.0772447719139294,0.0169395404975991,0.0767592722270599,0.93,0.44,0.229415733870562,0.0420363218161967
224,100,10,0.05,-3.19553701875343,"log",100,0.0921404228972299,0.0277588981020368,0.0919895750920968,0.96,0.48,0.229415733870562,0.0420363218161967
225,10,20,0.05,-3.19553701875343,"log",100,4.34733493465397,0.24108864688464,4.36154619622322,0.94949494949495,0.363636363636364,0.229415733870562,0.0420363218161967
226,26,20,0.05,-3.19553701875343,"log",100,0.130368979470904,0.0281074392327809,0.129855317816419,0.96,0.39,0.229415733870562,0.0420363218161967
227,76,20,0.05,-3.19553701875343,"log",100,0.0493160438048504,0.00669822340793677,0.0488677495636245,0.95,0.49,0.229415733870562,0.0420363218161967
228,100,20,0.05,-3.19553701875343,"log",100,0.0535313113446342,0.0260345973104483,0.0536737984883051,0.89,0.64,0.229415733870562,0.0420363218161967
229,10,50,0.05,-3.19553701875343,"log",100,0.20995479488828,0.0389671704020027,0.209373687308536,0.92,0.33,0.229415733870562,0.0420363218161967
230,26,50,0.05,-3.19553701875343,"log",100,0.05762611851859,0.0137455021091798,0.0572387961616376,0.93,0.64,0.229415733870562,0.0420363218161967
231,76,50,0.05,-3.19553701875343,"log",100,0.0252844685633103,0.0112519483469134,0.0251582302192788,0.92,0.72,0.229415733870562,0.0420363218161967
232,100,50,0.05,-3.19553701875343,"log",100,0.012140490415576,-0.00667482466619541,0.0120636387957447,0.97,0.8,0.229415733870562,0.0420363218161967
233,10,100,0.05,-3.19553701875343,"log",100,0.090059681894447,-0.0588889111935088,0.0926269889370595,0.95,0.47,0.229415733870562,0.0420363218161967
234,26,100,0.05,-3.19553701875343,"log",100,0.037569673010053,-0.0262947363877001,0.0378853894416511,0.93,0.72,0.229415733870562,0.0420363218161967
235,76,100,0.05,-3.19553701875343,"log",100,0.0146861478639214,0.00771800100070561,0.0145988539247291,0.92,0.88,0.229415733870562,0.0420363218161967
236,100,100,0.05,-3.19553701875343,"log",100,0.00791493314283035,-0.011635755999438,0.0079711746290805,0.96,0.95,0.229415733870562,0.0420363218161967
237,10,500,0.05,-3.19553701875343,"log",100,0.0349921305478069,-0.0468273536076109,0.036835010288221,0.9,0.86,0.229415733870562,0.0420363218161967
238,26,500,0.05,-3.19553701875343,"log",100,0.0151928096079409,0.0107861314402714,0.0151572221433083,0.88,0.99,0.229415733870562,0.0420363218161967
239,76,500,0.05,-3.19553701875343,"log",100,0.00452942831955041,0.00465431566936204,0.00450579669070497,0.94,1,0.229415733870562,0.0420363218161967
240,100,500,0.05,-3.19553701875343,"log",100,0.00262583199821774,0.00225962337900574,0.00260467957605051,1,1,0.229415733870562,0.0420363218161967
241,10,10,0.1,-3.19553701875343,"log",100,70.1284670976641,0.401323025484829,69.5188847728697,0.934065934065934,0.164835164835165,0.333333333333333,0.0432836002340623
242,26,10,0.1,-3.19553701875343,"log",100,0.330727738399097,0.115547465289288,0.340633874525553,0.958333333333333,0.291666666666667,0.333333333333333,0.0432836002340623
243,76,10,0.1,-3.19553701875343,"log",100,0.0901132444774835,-0.0349569920994193,0.0904341033293476,0.91,0.43,0.333333333333333,0.0432836002340623
244,100,10,0.1,-3.19553701875343,"log",100,0.0893886652804014,-0.0155056311136169,0.088735203223829,0.96,0.48,0.333333333333333,0.0432836002340623
245,10,20,0.1,-3.19553701875343,"log",100,0.553157756233846,-0.0214566289400239,0.548086565596977,0.96,0.44,0.333333333333333,0.0432836002340623
246,26,20,0.1,-3.19553701875343,"log",100,0.191391025359358,0.00742224461698588,0.189532204820919,0.92,0.48,0.333333333333333,0.0432836002340623
247,76,20,0.1,-3.19553701875343,"log",100,0.0470523213339541,0.0038969750204102,0.0465969845349242,0.93,0.7,0.333333333333333,0.0432836002340623
248,100,20,0.1,-3.19553701875343,"log",100,0.0392194252223291,0.0477685311214705,0.0411090635356087,0.95,0.72,0.333333333333333,0.0432836002340623
249,10,50,0.1,-3.19553701875343,"log",100,0.141342330568128,-0.0224416090099618,0.140432533077403,0.94,0.53,0.333333333333333,0.0432836002340623
250,26,50,0.1,-3.19553701875343,"log",100,0.0741389665192521,0.0309222934549843,0.0743537650865758,0.89,0.66,0.333333333333333,0.0432836002340623
251,76,50,0.1,-3.19553701875343,"log",100,0.0234252500253706,0.0200735841102165,0.0235939463041468,0.92,0.93,0.333333333333333,0.0432836002340623
252,100,50,0.1,-3.19553701875343,"log",100,0.0157783934501015,-0.0233199211297655,0.016164428237099,0.89,0.86,0.333333333333333,0.0432836002340623
253,10,100,0.1,-3.19553701875343,"log",100,0.124719275685751,0.039491579519515,0.12503166778184,0.94,0.66,0.333333333333333,0.0432836002340623
254,26,100,0.1,-3.19553701875343,"log",100,0.0425653166210838,0.0100830987944329,0.0422413323361713,0.96,0.91,0.333333333333333,0.0432836002340623
255,76,100,0.1,-3.19553701875343,"log",100,0.0180955400750163,-0.00544970099058533,0.017944283915153,0.92,1,0.333333333333333,0.0432836002340623
256,100,100,0.1,-3.19553701875343,"log",100,0.0104717347560484,0.0129154858377812,0.0105338271829139,0.96,0.99,0.333333333333333,0.0432836002340623
257,10,500,0.1,-3.19553701875343,"log",100,0.0625776986305141,0.00619531571199001,0.0619903035809802,0.87,0.96,0.333333333333333,0.0432836002340623
258,26,500,0.1,-3.19553701875343,"log",100,0.0266458945403143,0.0214756694592167,0.0268406399736327,0.89,1,0.333333333333333,0.0432836002340623
259,76,500,0.1,-3.19553701875343,"log",100,0.00742050276225497,-0.00663745989739052,0.00739035360852189,0.97,1,0.333333333333333,0.0432836002340623
260,100,500,0.1,-3.19553701875343,"log",100,0.00704808092659089,0.00417062950687467,0.00699499426780859,0.92,1,0.333333333333333,0.0432836002340623
261,10,10,0.15,-3.19553701875343,"log",100,42.9667365994572,1.19625636706103,43.935757974767,0.946236559139785,0.236559139784946,0.420084025208403,0.044721463508285
262,26,10,0.15,-3.19553701875343,"log",100,0.48230406991868,0.0876656337847145,0.485117574983549,0.898989898989899,0.353535353535354,0.420084025208403,0.044721463508285
263,76,10,0.15,-3.19553701875343,"log",100,0.0955867042763078,0.0015890723826404,0.0946138548939133,0.938775510204082,0.673469387755102,0.420084025208403,0.044721463508285
264,100,10,0.15,-3.19553701875343,"log",100,0.0752551162476366,0.0205071901835483,0.0749155084074907,0.909090909090909,0.626262626262626,0.420084025208403,0.044721463508285
265,10,20,0.15,-3.19553701875343,"log",100,0.501409044048664,-0.0521620219485577,0.499115830141939,0.92,0.34,0.420084025208403,0.044721463508285
266,26,20,0.15,-3.19553701875343,"log",100,0.182650849066295,0.0913018045560084,0.189160360090816,0.94,0.52,0.420084025208403,0.044721463508285
267,76,20,0.15,-3.19553701875343,"log",100,0.0592507353436322,0.0318758613225322,0.0596742985252492,0.91,0.81,0.420084025208403,0.044721463508285
268,100,20,0.15,-3.19553701875343,"log",100,0.0406131400978333,0.00769847568418192,0.0402662752247149,0.93,0.87,0.420084025208403,0.044721463508285
269,10,50,0.15,-3.19553701875343,"log",100,0.314002355387179,0.0632964987871189,0.314868778592015,0.87,0.47,0.420084025208403,0.044721463508285
270,26,50,0.15,-3.19553701875343,"log",100,0.0740820962125162,-0.00967043960863262,0.0734347926526152,0.76,0.7,0.420084025208403,0.044721463508285
271,76,50,0.15,-3.19553701875343,"log",100,0.0337751250350595,0.00507364925202123,0.0334631157014414,0.71,0.74,0.420084025208403,0.044721463508285
272,100,50,0.15,-3.19553701875343,"log",100,0.024235248584882,0.0145525607876197,0.0242046731245106,0.75,0.81,0.420084025208403,0.044721463508285
273,10,100,0.15,-3.19553701875343,"log",100,0.160659799291857,0.080783392008316,0.165579157723308,0.9,0.8,0.420084025208403,0.044721463508285
274,26,100,0.15,-3.19553701875343,"log",100,0.061540109839116,0.00546879521367186,0.060954616461814,0.91,0.99,0.420084025208403,0.044721463508285
275,76,100,0.15,-3.19553701875343,"log",100,0.0198360243482115,-0.00792338300484724,0.0197004441029709,0.92,1,0.420084025208403,0.044721463508285
276,100,100,0.15,-3.19553701875343,"log",100,0.0141914770787113,-0.00637807099501036,0.0140902420975416,0.95,1,0.420084025208403,0.044721463508285
277,10,500,0.15,-3.19553701875343,"log",100,0.102115420556931,-0.0546346613544761,0.10407921257268,0.82,1,0.420084025208403,0.044721463508285
278,26,500,0.15,-3.19553701875343,"log",100,0.0332987817452515,-0.0232725481687273,0.0335074054260647,0.95,1,0.420084025208403,0.044721463508285
279,76,500,0.15,-3.19553701875343,"log",100,0.00954372872726034,-0.0147220699102267,0.00966503078242934,0.92,1,0.420084025208403,0.044721463508285
280,100,500,0.15,-3.19553701875343,"log",100,0.00988287204274917,0.013187080605693,0.00995794241722272,0.94,1,0.420084025208403,0.044721463508285
281,10,10,0.2,-3.19553701875343,"log",100,65.6993100504475,1.77176999378358,68.1395501309954,0.968085106382979,0.276595744680851,0.5,0.0463962325191973
282,26,10,0.2,-3.19553701875343,"log",100,0.325382943992366,0.128549576110434,0.338553474170411,0.896907216494845,0.484536082474227,0.5,0.0463962325191973
283,76,10,0.2,-3.19553701875343,"log",100,0.108305291712152,-0.000376965137463075,0.107200277776988,0.928571428571429,0.693877551020408,0.5,0.0463962325191973
284,100,10,0.2,-3.19553701875343,"log",100,0.0695039169037883,0.0427354861606223,0.0706210150392977,0.918367346938776,0.673469387755102,0.5,0.0463962325191973
285,10,20,0.2,-3.19553701875343,"log",100,8.09619304106105,0.489928017101785,8.25360828829764,0.979591836734694,0.408163265306122,0.5,0.0463962325191973
286,26,20,0.2,-3.19553701875343,"log",100,0.154276948958572,0.0169702932384149,0.153022170321584,0.95,0.71,0.5,0.0463962325191973
287,76,20,0.2,-3.19553701875343,"log",100,0.0654060778529968,-0.0162294930362906,0.0650154135186819,0.89,0.9,0.5,0.0463962325191973
288,100,20,0.2,-3.19553701875343,"log",100,0.0495080869616445,0.0116084143253088,0.0491477613751761,0.96,0.96,0.5,0.0463962325191973
289,10,50,0.2,-3.19553701875343,"log",100,0.258610766187042,-0.0607359648768889,0.259713515954698,0.86,0.63,0.5,0.0463962325191973
290,26,50,0.2,-3.19553701875343,"log",100,0.0919960442536005,0.0601459631683744,0.0946936206965159,0.81,0.77,0.5,0.0463962325191973
291,76,50,0.2,-3.19553701875343,"log",100,0.0346000600835115,-0.0121223726988974,0.0344010114025273,0.58,0.65,0.5,0.0463962325191973
292,100,50,0.2,-3.19553701875343,"log",100,0.0261105734307679,-0.0281132850747757,0.0266398244941558,0.48,0.52,0.5,0.0463962325191973
293,10,100,0.2,-3.19553701875343,"log",100,0.168140559960494,0.0848068194722014,0.17365135098988,0.89,0.81,0.5,0.0463962325191973
294,26,100,0.2,-3.19553701875343,"log",100,0.0584919740211032,-0.0338102003840851,0.0590501839309042,0.92,0.98,0.5,0.0463962325191973
295,76,100,0.2,-3.19553701875343,"log",100,0.0249735952604228,-0.0149711827226864,0.0249479956199347,0.96,1,0.5,0.0463962325191973
296,100,100,0.2,-3.19553701875343,"log",100,0.0177488353752348,0.0328429747648552,0.0186500080128874,0.93,1,0.5,0.0463962325191973
297,10,500,0.2,-3.19553701875343,"log",100,0.118821280304153,0.045207212227133,0.11967675953846,0.88,0.99,0.5,0.0463962325191973
298,26,500,0.2,-3.19553701875343,"log",100,0.0485131810133509,-0.0343475100273955,0.0492078006482994,0.91,1,0.5,0.0463962325191973
299,76,500,0.2,-3.19553701875343,"log",100,0.0125155045968128,-0.00899388546278707,0.0124712395265624,0.97,1,0.5,0.0463962325191973
300,100,500,0.2,-3.19553701875343,"log",100,0.0117426645086613,-0.00936363986998593,0.0117129156151895,0.96,1,0.5,0.0463962325191973
301,10,10,0.01,-3.04543939135315,"log",100,51.1587187099955,1.12988470340065,51.9079486817372,0.938144329896907,0.247422680412371,0.100503781525921,0.047816290777513
302,26,10,0.01,-3.04543939135315,"log",100,0.351538948062343,0.0968203210870502,0.357325990514658,0.959183673469388,0.244897959183673,0.100503781525921,0.047816290777513
303,76,10,0.01,-3.04543939135315,"log",100,0.069091774696829,0.0144958406484354,0.0686109863459656,0.98,0.37,0.100503781525921,0.047816290777513
304,100,10,0.01,-3.04543939135315,"log",100,0.0681023643051725,-0.0229199251229987,0.0679466636297646,0.94,0.4,0.100503781525921,0.047816290777513
305,10,20,0.01,-3.04543939135315,"log",100,4.38218513496403,0.141106449707162,4.35827431376335,0.96,0.27,0.100503781525921,0.047816290777513
306,26,20,0.01,-3.04543939135315,"log",100,0.12860885625113,-0.0302605378802488,0.128238467841421,0.94,0.39,0.100503781525921,0.047816290777513
307,76,20,0.01,-3.04543939135315,"log",100,0.0524286428773427,0.0206975459059533,0.0523327448550983,0.91,0.45,0.100503781525921,0.047816290777513
